SITE CODE= 8A4óOíJí¨êVí¨                ,38.1033,142.8600, 24,9.0,40613.6154873, 24.87, 42.94
 LAT.=   38.5401
 LON.=  141.1272
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
4.164,-1.555,1.776
4.138,-3.074,2.273
4.114,-4.182,2.073
3.459,-4.869,1.495
2.785,-5.246,0.830
2.199,-5.715,-0.152
1.840,-5.975,-1.406
1.207,-6.300,-3.017
0.528,-6.841,-4.273
-0.179,-7.207,-4.352
-1.530,-7.609,-3.618
-2.785,-8.021,-2.575
-3.445,-8.268,-1.317
-3.843,-8.591,-0.289
-4.012,-8.598,0.024
-3.823,-7.629,-0.026
-3.923,-6.536,-0.431
-4.230,-5.763,-1.135
-4.008,-4.568,-1.380
-3.935,-3.380,-1.102
-4.013,-2.630,-0.641
-3.893,-1.979,-0.330
-4.251,-1.547,-0.455
-4.859,-1.408,-0.454
-5.264,-1.342,0.343
-5.557,-1.338,1.362
-5.327,-1.202,1.884
-4.502,-0.934,1.580
-3.561,-1.123,0.232
-2.440,-1.341,-1.495
-1.636,-1.291,-3.359
-1.361,-1.386,-5.136
-1.209,-1.459,-6.021
-1.758,-1.834,-5.958
-2.549,-2.254,-4.768
-3.207,-2.341,-2.626
-3.966,-2.595,-0.332
-3.956,-2.829,1.834
-3.457,-2.917,3.409
-3.191,-3.019,3.828
-2.702,-2.741,3.532
-1.975,-1.973,2.991
-1.288,-1.179,1.975
-0.473,-0.399,0.637
0.054,0.207,-0.966
0.203,0.415,-2.576
0.536,0.499,-3.160
0.677,0.076,-2.529
0.568,-0.949,-1.164
0.789,-1.775,0.650
0.991,-2.661,2.073
0.859,-3.866,2.457
0.807,-4.469,2.521
0.453,-4.958,2.524
-0.202,-5.759,2.031
-0.193,-5.835,1.438
-0.151,-5.798,0.732
-0.275,-5.945,-0.038
0.139,-5.313,-0.118
0.468,-4.307,0.352
0.893,-3.438,0.878
1.927,-2.615,1.348
3.084,-1.834,1.644
3.955,-1.061,1.454
4.456,0.092,0.806
4.486,1.601,-0.087
4.173,2.716,-1.058
4.258,3.668,-1.355
4.257,4.548,-1.092
3.604,4.839,-0.929
3.111,4.684,-0.623
2.927,3.908,-0.037
3.099,2.796,0.853
3.326,1.872,1.704
3.260,0.948,2.250
3.577,-0.078,2.726
3.906,-1.353,2.755
3.982,-1.996,2.529
3.832,-1.945,2.193
3.465,-2.150,1.404
3.469,-1.937,0.302
2.950,-1.495,-1.374
2.111,-1.153,-2.959
1.669,-1.011,-3.620
1.036,-1.499,-3.686
0.316,-1.822,-3.438
-0.516,-1.825,-2.879
-1.333,-2.141,-2.273
-2.181,-2.613,-1.882
-3.075,-2.268,-1.137
-4.043,-1.705,-0.484
-4.480,-1.398,-0.455
-3.931,-0.333,-0.641
-3.695,0.923,-1.062
-3.206,2.262,-0.837
-2.490,3.684,0.230
-2.336,4.725,1.264
-1.918,5.630,1.641
-1.514,6.143,0.758
-1.203,6.553,-0.761
-1.160,7.084,-1.918
-1.400,7.705,-2.315
-1.454,8.470,-2.071
-1.386,9.101,-1.634
-1.051,9.405,-1.626
-0.645,9.295,-2.316
-0.118,9.188,-2.851
0.421,8.866,-2.865
1.109,8.157,-2.542
1.952,7.500,-1.756
2.215,6.489,-0.899
2.271,5.078,-0.411
2.385,4.115,-0.104
1.909,3.524,-0.098
1.043,2.711,-0.293
0.592,1.988,-0.024
-0.030,1.297,0.378
-0.905,0.840,0.654
-1.496,0.732,0.541
-2.089,0.506,-0.196
-2.293,0.667,-0.620
-2.357,0.925,-0.415
-2.226,1.178,0.288
-1.931,1.758,1.107
-2.254,2.199,1.447
-2.547,2.629,1.379
-2.750,2.671,0.614
-2.838,2.481,-0.407
-2.392,2.663,-0.695
-1.841,2.687,-0.460
-1.132,2.989,0.167
-0.280,3.758,1.196
0.548,4.054,2.030
1.437,4.151,2.426
2.113,4.654,2.735
2.212,4.985,2.929
2.046,4.906,2.703
1.794,5.046,1.854
1.044,5.374,0.296
0.654,5.695,-1.053
0.913,5.893,-1.689
0.948,5.818,-2.177
1.283,5.898,-2.407
1.613,5.458,-2.507
1.662,4.306,-2.319
1.884,3.471,-1.620
1.734,2.686,-1.214
1.700,1.657,-1.279
1.683,0.156,-1.784
1.443,-1.408,-2.211
1.187,-2.364,-2.059
0.552,-3.200,-1.615
0.293,-3.936,-1.086
0.201,-4.796,-1.108
0.173,-5.666,-1.356
0.339,-6.361,-1.114
0.091,-7.243,-0.281
0.107,-7.838,1.282
0.142,-8.180,2.550
-0.173,-8.340,2.843
-0.431,-7.967,2.864
-0.840,-7.427,2.721
-0.980,-6.769,2.284
-0.616,-5.409,2.135
-0.577,-3.966,1.881
-0.605,-3.187,0.723
0.098,-2.172,-0.715
0.430,-1.162,-1.868
0.305,-0.848,-2.572
0.509,-0.617,-2.973
0.284,-0.589,-3.666
-0.141,-1.280,-4.318
-0.182,-2.532,-3.938
-0.275,-3.719,-2.339
-0.854,-4.516,-0.366
-1.432,-5.063,1.526
-1.442,-5.791,3.191
-1.493,-6.771,4.329
-1.715,-7.118,5.381
-2.089,-7.110,6.240
-2.551,-7.500,6.173
-2.486,-7.659,5.565
-2.464,-7.489,4.934
-2.780,-7.395,4.485
-2.720,-7.041,4.433
-2.695,-6.693,3.968
-2.821,-6.696,2.981
-2.607,-6.806,2.229
-2.619,-7.407,1.102
-2.589,-7.889,-0.329
-2.491,-7.899,-1.574
-2.803,-8.424,-2.696
-2.502,-8.783,-3.079
-1.882,-8.638,-2.904
-1.256,-8.536,-2.376
-0.235,-8.495,-1.247
0.546,-8.545,0.324
1.187,-8.067,2.340
1.404,-7.159,4.446
1.194,-6.321,6.309
1.140,-5.650,7.385
1.178,-5.059,7.440
1.152,-4.339,6.945
0.630,-4.096,5.739
0.164,-4.046,4.015
-0.058,-3.719,2.175
-0.323,-3.711,0.288
-0.084,-3.928,-1.295
0.492,-3.864,-2.538
1.010,-3.610,-3.944
1.561,-3.323,-5.285
2.240,-2.868,-5.807
2.656,-2.387,-5.577
2.914,-1.470,-4.684
2.802,-0.358,-3.889
2.071,0.241,-3.813
1.843,0.941,-3.470
1.753,1.704,-2.476
1.276,2.470,-1.215
0.684,3.256,-0.247
-0.006,3.489,0.032
-0.516,3.052,-0.347
-0.929,2.446,-0.920
-1.375,2.103,-1.172
-1.923,1.581,-1.108
-2.187,0.927,-0.600
-2.342,0.145,-0.010
-2.354,-0.625,0.661
-1.880,-1.104,1.752
-1.491,-1.756,2.578
-0.943,-1.898,2.850
-0.445,-1.419,2.592
0.066,-1.031,2.022
1.118,-0.338,1.737
1.893,0.696,1.477
2.363,1.884,0.791
2.754,3.103,-0.363
2.609,3.975,-1.961
1.989,4.797,-3.612
1.035,5.652,-4.889
0.045,6.073,-5.410
-0.650,6.112,-4.750
-1.221,6.110,-3.035
-1.664,6.149,-1.023
-1.868,6.050,0.277
-1.870,5.643,0.251
-1.593,5.250,-0.316
-1.199,5.145,-0.317
-0.978,4.666,-0.004
-0.612,3.779,0.217
-0.301,2.626,-0.096
-0.205,1.140,-1.122
0.129,0.246,-2.205
0.353,0.010,-2.901
0.665,0.135,-2.546
1.316,0.531,-0.896
2.234,1.154,1.252
2.822,2.005,2.529
2.393,2.795,2.313
1.475,3.455,1.348
0.096,3.898,0.830
-1.343,4.602,1.668
-2.833,5.069,2.557
-3.748,4.945,1.921
-3.568,4.706,-0.315
-3.756,4.275,-3.221
-3.965,4.235,-4.934
-4.050,4.304,-4.841
-3.614,4.274,-3.375
-2.077,4.004,-1.396
-0.662,3.213,0.349
0.093,2.564,1.519
-0.157,2.312,1.812
-1.010,2.874,2.155
-2.006,3.614,3.183
-2.665,3.951,4.379
-2.153,4.466,4.854
-1.218,4.836,3.771
-0.296,4.792,1.703
0.496,4.467,-0.470
0.680,4.255,-2.517
0.658,4.216,-4.252
0.906,3.500,-5.652
1.629,2.289,-6.199
2.361,1.431,-5.307
2.251,0.769,-3.533
1.653,0.141,-1.744
1.071,-0.259,-0.100
0.393,-0.420,1.668
-0.144,-0.358,3.623
-0.418,-0.201,5.375
-0.601,0.092,6.541
-0.788,0.391,6.882
-1.265,0.406,6.268
-2.195,0.558,4.856
-3.604,0.640,2.803
-4.743,0.420,0.744
-5.114,0.266,-0.837
-5.009,-0.037,-1.934
-3.669,-0.396,-2.213
-1.730,-0.966,-2.080
-0.313,-1.582,-1.904
0.774,-1.896,-1.524
1.288,-2.589,-1.105
1.745,-3.554,-0.440
2.146,-4.321,0.411
1.946,-4.674,1.022
1.347,-4.674,1.171
0.250,-4.694,0.705
-1.050,-4.507,-0.238
-2.378,-4.196,-1.624
-3.360,-3.719,-2.833
-3.515,-3.101,-2.984
-3.420,-3.077,-2.220
-2.952,-3.122,-0.774
-2.606,-3.156,0.560
-2.878,-3.715,1.188
-2.914,-4.292,1.653
-3.006,-4.880,2.226
-3.091,-5.223,3.222
-3.142,-4.920,4.439
-3.393,-4.236,4.822
-3.000,-3.406,3.873
-2.046,-2.461,2.038
-1.410,-1.391,0.425
-1.392,-0.203,-0.057
-1.861,0.919,0.263
-2.436,1.502,0.765
-2.752,1.433,1.411
-3.217,0.665,1.916
-3.812,-0.420,1.918
-4.359,-1.478,1.112
-4.901,-2.721,-0.350
-4.900,-3.999,-1.676
-4.517,-5.039,-2.211
-3.989,-5.305,-1.729
-3.389,-4.891,-0.706
-2.717,-4.295,0.430
-2.098,-3.678,1.474
-2.067,-3.311,2.149
-2.517,-2.943,2.453
-3.052,-2.291,2.569
-3.257,-1.719,2.539
-3.056,-1.554,2.321
-2.451,-1.592,2.275
-1.657,-1.956,2.255
-0.753,-2.683,1.806
0.603,-3.279,0.859
1.582,-3.993,-0.692
2.305,-4.767,-1.825
3.184,-5.318,-1.686
3.346,-5.920,-0.749
3.158,-6.170,0.402
2.505,-6.482,0.441
1.605,-7.132,-0.612
1.486,-7.126,-1.170
1.087,-6.675,-1.190
0.579,-5.607,-0.805
0.375,-4.098,-0.301
-0.018,-3.358,-0.401
0.388,-2.812,-0.680
1.085,-2.095,-0.734
1.385,-1.693,-0.647
1.802,-1.637,-0.527
2.288,-1.675,-0.347
2.524,-1.640,-0.027
2.424,-1.632,0.645
2.420,-1.712,1.577
2.223,-1.925,1.943
1.805,-1.723,1.844
1.167,-1.354,1.491
0.194,-1.200,0.915
-0.528,-0.699,0.415
-1.009,-0.143,-0.413
-0.724,0.522,-1.333
-0.081,1.119,-2.147
0.360,1.298,-2.679
1.021,1.450,-2.468
1.206,1.286,-2.062
1.463,1.093,-1.463
2.171,0.855,-0.763
2.823,0.061,-0.335
3.401,-0.651,0.155
3.045,-1.095,0.317
2.239,-1.420,-0.210
2.013,-1.634,-0.971
1.771,-2.077,-1.505
1.236,-2.826,-1.627
0.900,-3.567,-1.428
0.654,-3.978,-0.965
-0.027,-4.231,-0.280
-0.736,-4.105,0.789
-1.224,-3.316,1.982
-1.536,-2.538,2.424
-1.004,-1.775,1.875
0.018,-0.837,0.656
0.830,0.055,-0.652
1.384,1.032,-1.418
1.544,1.827,-1.421
1.642,1.934,-0.859
2.071,1.545,-0.345
2.546,1.275,-0.419
2.582,1.298,-1.000
2.123,1.471,-1.566
1.467,1.987,-1.124
0.982,2.814,0.682
0.738,3.218,2.585
0.962,3.388,3.798
1.304,3.411,3.969
1.443,2.953,3.223
2.088,2.921,2.688
2.471,3.019,1.968
2.586,3.118,0.859
2.905,3.656,0.113
2.490,3.823,-0.241
2.044,4.351,0.272
1.712,5.388,1.323
1.131,5.840,1.768
1.063,6.108,1.348
1.075,6.270,0.386
0.908,6.377,-0.187
0.750,6.625,-0.355
0.679,6.863,-0.614
0.936,7.158,-0.561
0.991,6.806,-0.256
1.088,6.248,0.304
1.068,6.177,0.712
0.488,5.926,0.360
0.257,5.725,-0.352
-0.171,5.429,-1.777
-0.972,5.275,-3.562
-1.478,5.621,-4.413
-1.976,5.332,-4.066
-2.046,5.071,-2.423
-2.065,5.329,-0.510
-2.054,5.271,0.469
-1.212,5.144,0.691
-0.506,4.882,0.315
-0.120,4.948,-0.114
0.368,5.663,0.090
0.770,5.927,0.729
1.400,5.593,1.180
1.996,5.324,1.174
1.963,5.118,0.910
1.346,4.617,0.692
0.527,4.179,0.880
-0.235,4.278,1.574
-0.678,4.603,2.557
-0.669,4.847,3.204
-0.416,5.240,2.999
-0.180,6.020,2.141
-0.506,6.507,0.925
-1.363,6.240,-0.081
-2.327,5.721,-0.520
-3.398,5.106,-0.707
-4.257,4.381,-0.714
-5.021,3.425,-0.668
-5.764,2.163,-0.519
-6.104,0.952,-0.046
-6.401,-0.117,0.469
-6.586,-0.936,0.842
-6.202,-1.505,0.880
-5.260,-1.998,0.581
-3.916,-2.213,0.499
-2.630,-2.371,0.686
-1.538,-2.673,0.955
-0.572,-2.811,1.555
-0.252,-3.216,2.007
-0.273,-3.863,1.895
0.128,-3.882,1.739
0.294,-3.771,1.357
0.282,-3.538,0.759
0.412,-2.434,0.334
-0.035,-1.271,-0.310
-0.374,-0.368,-0.980
-0.433,0.514,-1.249
-0.779,1.084,-1.332
-0.925,1.390,-1.418
-0.755,1.477,-1.103
-0.649,1.021,-0.370
-0.786,-0.032,0.077
-0.603,-0.819,0.566
-0.531,-1.709,1.087
-0.677,-3.266,1.393
-0.056,-4.425,2.108
0.242,-5.357,2.748
-0.205,-6.463,2.600
-0.684,-7.286,1.891
-1.132,-7.686,1.031
-1.398,-7.787,-0.121
-1.454,-7.547,-1.516
-1.316,-6.654,-2.372
-1.373,-5.643,-2.499
-0.963,-4.683,-1.812
-0.134,-3.470,-0.557
-0.067,-2.549,0.670
-0.064,-2.363,1.571
0.257,-2.731,1.678
0.442,-3.109,1.202
0.293,-3.739,0.440
0.017,-4.833,-0.484
-0.328,-5.682,-1.079
-1.245,-6.169,-1.125
-2.128,-6.589,-0.567
-2.598,-7.180,-0.236
-2.806,-7.743,-0.807
-2.521,-7.817,-1.711
-2.250,-7.893,-2.594
-1.855,-7.809,-2.859
-1.054,-7.071,-2.280
-0.309,-6.413,-1.827
0.731,-6.000,-1.761
1.870,-5.615,-1.694
2.474,-5.398,-1.515
3.009,-5.027,-0.824
3.402,-4.388,0.457
3.226,-4.086,1.461
3.246,-4.151,1.478
3.532,-4.143,0.648
3.418,-4.370,-0.424
3.289,-4.859,-1.233
3.469,-4.881,-1.614
3.420,-4.779,-2.187
3.333,-4.967,-3.223
3.552,-4.977,-4.284
3.116,-4.968,-5.140
1.929,-4.719,-5.436
0.347,-4.390,-5.346
-0.998,-4.373,-4.695
-1.730,-4.456,-3.382
-2.499,-4.702,-2.143
-2.869,-4.734,-1.305
-2.706,-4.513,-0.854
-1.879,-4.055,-0.250
-0.632,-3.295,0.997
0.571,-2.136,3.025
1.574,-1.051,4.656
2.379,-0.341,4.807
3.322,0.682,3.987
3.121,1.292,2.418
2.336,1.596,1.002
1.725,1.952,0.196
0.791,1.632,-0.433
0.436,0.927,-0.603
0.432,-0.040,-0.329
0.496,-0.999,0.462
0.659,-1.757,1.668
0.988,-2.440,2.682
1.584,-2.829,2.748
1.996,-3.040,1.714
2.300,-3.031,0.725
2.079,-2.856,0.369
1.515,-2.230,0.624
0.997,-1.049,1.068
0.201,-0.105,1.177
-0.280,0.481,0.952
-0.539,0.709,-0.216
-0.674,1.067,-2.209
-0.577,1.598,-4.333
-0.401,1.518,-5.849
0.268,1.610,-5.439
0.575,2.002,-3.518
0.779,2.125,-1.119
1.966,2.171,1.599
2.970,1.472,3.572
3.536,0.399,4.451
3.965,-0.044,4.639
3.650,-0.953,3.558
3.559,-2.095,1.889
3.478,-2.654,0.435
2.491,-3.399,-0.945
1.770,-3.723,-1.756
0.963,-3.541,-1.922
-0.102,-3.360,-1.447
-0.949,-2.921,-0.917
-1.856,-2.175,-1.113
-2.191,-0.956,-1.589
-2.106,0.154,-2.091
-1.612,1.155,-2.131
-0.767,2.389,-1.419
-0.216,3.106,-0.778
0.468,3.291,-0.447
1.133,3.420,0.013
1.006,3.380,0.673
0.427,3.175,1.571
-0.080,2.941,2.620
-0.825,2.391,3.370
-1.410,1.645,4.210
-1.706,1.011,5.288
-2.543,0.232,5.364
-3.225,-0.468,4.001
-3.325,-1.120,1.714
-3.359,-2.246,-1.053
-3.240,-3.316,-3.585
-3.356,-3.803,-5.400
-3.702,-4.154,-6.609
-3.618,-4.511,-7.324
-3.434,-4.428,-7.504
-3.579,-3.727,-6.646
-3.341,-2.770,-4.378
-2.451,-2.221,-1.893
-1.439,-1.648,-0.165
-0.766,-0.795,0.620
-0.501,-0.620,0.166
0.038,-0.391,-0.639
0.268,0.432,-1.170
-0.246,1.033,-1.705
-0.366,1.555,-1.849
-0.473,2.058,-1.284
-1.002,2.640,0.034
-1.511,3.439,1.757
-2.285,3.921,3.019
-3.037,4.254,3.805
-3.558,4.356,4.173
-4.075,3.925,3.872
-4.442,3.602,3.207
-5.005,3.110,2.201
-5.167,2.388,1.318
-4.738,2.020,1.248
-4.688,1.593,1.841
-4.365,0.967,2.607
-3.534,0.152,2.533
-2.816,-0.650,1.257
-2.211,-1.234,-0.422
-1.496,-1.711,-1.696
-0.707,-1.806,-2.443
-0.254,-1.542,-2.947
0.086,-1.085,-3.030
0.118,-0.994,-3.008
-0.301,-1.041,-2.815
-0.780,-0.325,-2.277
-1.806,0.033,-2.654
-2.469,0.210,-3.206
-2.731,0.854,-2.763
-3.571,0.550,-2.143
-3.377,0.063,-1.311
-2.891,-0.298,-0.641
-2.893,-1.352,-0.671
-1.700,-1.697,-0.561
-0.361,-1.237,-0.217
0.471,-1.098,-0.109
1.948,-0.929,-0.044
3.763,-0.546,0.036
4.751,-0.200,-0.010
4.917,0.410,-0.087
4.454,0.865,-0.471
3.089,0.850,-1.141
1.337,0.663,-1.800
-0.598,-0.012,-2.715
-2.473,-0.723,-3.524
-4.060,-1.181,-3.396
-5.462,-1.840,-2.148
-6.424,-2.655,-0.644
-6.921,-3.217,0.427
-7.112,-3.370,1.166
-7.167,-3.739,1.675
-6.477,-3.703,2.761
-5.640,-3.098,3.853
-5.196,-2.554,3.614
-4.076,-1.515,2.352
-3.293,-0.743,0.132
-2.523,0.273,-1.698
-0.949,2.231,-1.992
0.103,3.696,-1.923
1.222,4.954,-1.787
2.549,5.726,-1.680
3.593,5.262,-1.680
4.554,4.253,-1.097
4.758,2.929,-0.076
4.291,1.443,0.720
3.813,-0.104,0.954
3.130,-1.869,0.553
1.895,-3.638,-0.100
0.494,-5.004,-0.595
-1.031,-6.127,-1.410
-2.418,-6.707,-2.505
-3.178,-6.617,-3.371
-3.634,-6.521,-4.128
-3.496,-5.463,-4.158
-3.291,-3.495,-3.286
-3.230,-2.139,-1.977
-2.254,-1.420,-0.259
-1.098,-1.327,1.106
-0.183,-1.444,1.427
0.663,-1.278,0.707
0.542,-1.347,-0.789
-0.429,-1.335,-2.157
-1.343,-1.000,-2.484
-1.806,-0.939,-1.836
-1.954,-1.000,-0.830
-2.082,-0.933,0.302
-2.286,-1.221,1.503
-2.322,-1.850,2.756
-2.255,-2.547,3.497
-2.460,-3.297,2.746
-2.415,-3.760,0.803
-2.147,-4.184,-1.136
-1.695,-4.534,-2.182
-0.592,-4.499,-2.676
0.931,-4.161,-2.685
2.675,-3.781,-1.699
4.057,-4.184,-0.554
5.379,-4.011,0.648
6.327,-2.640,1.950
6.535,-1.540,2.991
7.184,-0.617,3.818
7.565,0.068,3.663
6.961,0.809,2.386
5.561,1.374,0.632
4.034,1.312,-0.663
2.766,1.723,-0.961
1.689,2.282,-0.814
1.970,2.062,-0.752
2.909,1.216,-1.405
3.579,0.423,-2.623
4.082,-0.151,-3.490
3.999,-1.075,-3.584
3.814,-2.065,-2.639
3.361,-2.702,-1.007
2.150,-3.499,0.337
0.624,-4.781,1.091
-1.099,-6.111,1.736
-3.033,-6.965,2.453
-4.692,-7.302,2.474
-5.061,-6.918,1.371
-4.311,-5.707,-0.312
-3.826,-4.434,-2.034
-3.395,-2.990,-3.099
-3.023,-1.454,-3.427
-3.071,-0.989,-3.263
-2.745,-1.605,-2.295
-2.566,-2.747,-0.832
-2.874,-3.640,0.608
-3.134,-4.153,1.508
-3.059,-4.942,1.587
-2.638,-5.623,1.121
-2.096,-5.350,0.454
-1.252,-4.133,-0.104
-0.537,-2.799,-0.695
-0.103,-1.379,-1.412
-0.279,0.114,-2.384
-1.125,1.298,-3.153
-1.683,2.072,-2.765
-2.089,1.817,-1.445
-2.188,0.877,0.375
-2.075,-0.067,1.954
-2.236,-1.298,2.073
-1.909,-2.434,0.982
-1.178,-2.851,-0.232
-0.694,-2.914,-1.121
0.194,-2.465,-1.193
1.181,-1.702,-0.675
1.825,-1.641,-0.182
2.695,-1.882,0.562
2.593,-1.757,1.259
1.180,-1.208,1.064
-0.548,-0.698,0.104
-2.298,-0.568,-0.472
-4.021,-0.777,-0.293
-5.384,-0.672,0.391
-6.204,0.230,1.224
-7.230,0.790,1.246
-7.601,1.042,0.658
-7.097,1.710,0.174
-6.705,2.572,-0.027
-5.583,3.440,0.411
-3.223,4.236,1.594
-0.625,4.895,2.946
1.177,5.363,3.671
2.081,5.588,3.073
1.843,5.336,1.066
0.673,5.010,-1.250
-0.651,4.779,-3.030
-1.690,4.550,-3.993
-2.298,4.580,-4.143
-2.627,4.475,-4.202
-1.975,4.294,-4.271
-0.431,4.189,-4.105
1.049,4.054,-3.577
2.662,4.146,-2.248
3.822,4.004,-0.868
4.093,3.904,0.052
4.083,4.382,1.051
3.328,4.372,1.726
2.002,4.301,2.244
0.204,4.779,2.839
-2.166,4.859,2.777
-3.905,4.598,1.950
-5.159,3.929,0.401
-6.314,2.930,-1.577
-7.014,2.168,-3.181
-7.253,1.524,-3.486
-7.301,0.850,-2.216
-7.277,0.205,-0.163
-6.508,-0.030,1.612
-4.988,0.069,2.140
-2.717,0.153,1.541
-0.125,0.004,0.477
1.791,-0.220,-0.560
2.941,-0.099,-1.266
3.404,-0.057,-1.771
3.853,-0.221,-1.708
3.726,-0.235,-0.803
2.232,0.290,0.829
0.050,1.072,2.482
-1.883,1.457,3.564
-2.684,1.945,4.368
-3.108,2.437,4.088
-2.381,2.816,2.532
0.407,3.230,0.744
3.096,3.129,-1.204
5.365,2.878,-3.230
7.065,2.436,-5.464
7.168,1.722,-7.780
6.466,1.588,-8.979
5.290,2.034,-8.493
3.454,2.764,-6.429
0.947,3.354,-3.498
-1.816,3.470,-0.937
-3.878,3.482,1.133
-5.062,3.522,3.178
-4.721,3.073,4.998
-2.401,1.864,6.480
-0.252,0.407,7.332
0.771,-1.188,7.087
1.972,-3.105,5.976
2.523,-4.730,4.673
1.530,-5.871,3.777
-0.200,-7.054,3.193
-1.846,-7.780,2.805
-3.156,-8.016,2.208
-3.846,-8.369,0.974
-3.136,-8.289,-0.223
-2.031,-7.695,-1.179
-1.279,-6.850,-1.903
-0.253,-6.002,-1.981
0.700,-5.613,-1.431
1.262,-5.548,-0.801
1.557,-5.299,-0.376
1.283,-4.745,0.120
-0.304,-4.300,0.483
-2.254,-3.646,0.418
-3.159,-2.841,-0.255
-3.669,-2.634,-1.695
-3.980,-2.941,-3.302
-3.446,-3.134,-4.023
-2.687,-2.909,-3.510
-2.221,-2.649,-1.929
-1.358,-2.245,0.585
-0.366,-1.566,3.082
0.596,-0.766,4.904
1.875,-0.025,5.834
2.794,-0.020,5.375
3.486,-0.730,3.736
3.940,-1.835,1.170
3.725,-3.052,-1.747
3.201,-4.057,-4.025
2.261,-4.881,-5.172
0.957,-5.452,-5.162
-0.345,-6.088,-4.905
-1.093,-6.815,-4.817
-0.883,-7.222,-4.637
-0.329,-7.486,-4.665
0.464,-7.044,-4.213
1.301,-6.183,-2.895
2.016,-6.356,-1.482
3.270,-6.687,0.026
3.993,-6.939,1.204
3.949,-7.519,1.940
3.898,-7.357,2.740
2.633,-6.927,3.287
0.861,-6.312,3.847
-0.273,-5.467,4.238
-0.896,-4.730,4.456
-0.683,-3.696,4.955
-0.180,-3.370,4.608
0.896,-3.369,3.264
2.098,-3.223,1.604
2.743,-3.933,0.054
3.633,-4.895,-0.679
3.646,-5.713,-0.968
2.038,-6.373,-1.531
-0.253,-6.759,-2.814
-2.455,-6.911,-4.601
-4.514,-6.365,-5.763
-6.666,-5.405,-5.814
-8.054,-4.271,-5.145
-8.716,-2.638,-4.283
-9.473,-0.787,-3.513
-9.973,1.003,-2.882
-9.980,2.756,-2.217
-9.960,4.330,-1.391
-10.010,5.433,-0.631
-9.578,6.171,0.018
-8.980,6.765,0.494
-8.672,7.182,0.972
-8.100,7.461,2.061
-7.316,7.189,3.610
-6.358,6.118,5.090
-5.048,4.445,6.319
-3.771,1.982,6.710
-2.713,-0.618,5.686
-1.748,-1.883,4.062
-1.035,-1.938,2.825
-0.588,-1.635,2.075
0.229,-0.454,1.879
1.087,1.327,1.623
2.000,2.576,0.814
3.510,3.364,-0.256
4.549,3.879,-1.825
5.011,4.488,-3.572
5.198,5.271,-4.601
4.686,5.593,-4.609
4.024,5.891,-3.520
3.596,6.308,-1.826
3.333,6.149,-0.082
3.059,5.552,1.541
2.496,4.569,2.430
2.048,3.400,2.398
1.935,2.334,1.657
1.850,0.985,0.204
2.073,-0.144,-1.119
2.280,-0.738,-1.635
2.009,-1.232,-1.319
1.802,-1.505,-0.308
1.512,-1.680,0.561
1.233,-1.664,1.046
1.148,-1.424,1.363
0.808,-1.152,1.289
0.728,-0.489,0.810
1.137,0.473,0.082
1.291,1.130,-0.831
0.969,1.156,-2.019
0.785,0.882,-3.427
0.525,0.434,-5.201
-0.397,-0.087,-7.100
-1.424,-0.138,-8.028
-2.337,-0.010,-7.731
-2.741,0.273,-6.311
-2.165,0.964,-4.023
-1.487,1.355,-2.086
-0.696,1.620,-0.680
0.392,1.975,0.768
1.018,1.837,2.411
1.224,1.764,4.376
0.877,1.897,5.945
0.485,1.885,6.474
0.752,1.905,5.838
1.173,2.167,4.287
1.538,3.188,2.722
1.817,4.461,1.606
2.552,5.353,1.216
3.561,5.881,1.526
4.046,6.070,2.159
4.047,6.129,2.682
3.420,5.835,2.459
2.514,4.946,1.297
1.676,3.829,-0.407
0.993,3.432,-1.903
0.550,3.668,-3.171
0.729,3.755,-4.379
1.945,3.744,-4.954
3.353,3.108,-4.946
4.741,1.706,-4.512
6.050,0.143,-3.586
6.668,-1.674,-2.593
7.206,-3.466,-1.595
7.518,-4.964,-0.897
7.112,-6.204,-0.746
6.801,-6.743,-0.462
6.300,-6.905,-0.282
5.927,-6.280,-0.092
6.216,-4.289,0.413
6.278,-2.343,0.305
7.038,-0.451,0.075
7.930,1.553,-0.007
7.627,3.028,-0.302
7.007,4.240,-0.386
5.678,4.628,-0.654
4.084,4.353,-0.947
2.883,3.989,-0.679
1.395,3.366,-0.089
-0.243,2.826,0.502
-1.608,2.321,0.948
-2.304,1.681,1.411
-2.469,1.066,2.065
-2.112,0.571,2.790
-1.405,0.124,2.751
-1.198,-0.371,1.159
-1.620,-0.581,-1.515
-2.433,-0.542,-4.048
-3.367,-0.732,-5.418
-4.368,-0.941,-5.539
-4.967,-0.673,-4.732
-4.126,-0.200,-3.376
-2.247,0.098,-2.105
-0.865,0.791,-0.676
-0.821,1.795,0.928
-1.340,2.076,1.680
-1.402,2.135,1.868
-1.932,1.909,1.906
-3.152,0.569,1.425
-3.803,-0.620,0.908
-4.566,-1.323,0.374
-5.412,-2.171,-0.329
-5.018,-2.689,-0.827
-3.948,-2.590,-0.989
-2.535,-1.911,-0.629
-0.591,-1.204,-0.195
1.371,-0.771,-0.242
2.652,-0.348,-0.409
2.858,-0.176,-0.466
2.889,-0.536,-0.567
3.336,-0.933,-0.577
3.223,-1.187,-0.644
